RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31
397274,3548,Greenfield,city,MA,MA,"Springfield, MA",Franklin County,115845.18107283342,115891.06230408896,116143.49924154156,116665.82822113507,117535.65635720424,118453.87353134678,119439.48773800318,120265.76068384844,121121.38248157302,121917.2629800674,122736.21113092768,123469.3709607337,124610.94057272306,125837.6772489287,127070.50188229738,127883.85370589967,128678.13187551284,129553.98626201104,130543.06722989252,131490.84408748848,132403.2431176491,133255.28398481748,134199.26528813,135176.21876544002,136575.58123739564,138133.1494983254,139805.72278414623,141181.34767352848,142318.76176223843,143346.96166784517,144346.61949812432,145637.28898079318,146951.3467050782,148394.4151094616,149825.27256698874,151408.10028468666,153187.56667100056,154682.63692137113,155890.60478811827,156532.96408803028,157116.6473167129,,,151070.16132253924,151882.43605738305,153816.9256886041,155839.5498085653,157175.72858206,159084.81489772652,161062.01599955675,162751.04244958036,163317.96441003482,163905.5336264318,165400.9148292108,167181.34902744248,169064.7681675601,170776.80805692053,172630.827248217,174103.39720093683,175591.96964852652,177506.646971768,180588.14027304584,183105.95736813417,186013.3174498564,187608.4831108461,190432.2861995645,192926.02635000012,195827.7784682887,197325.58188108203,198020.96143612693,198178.80104726247,198259.7639912453,198684.138121401,199429.79816182735,200307.0806682975,200786.83297365357,201446.44618502285,202709.6633405639,204676.732635667,206736.74654798265,208518.95101728328,209828.39800576764,210651.61794789185,210946.38926905897,210545.73035557056,210249.4850736404,210643.84451763929,212298.86521135375,213198.67806118217,213138.49153660177,212239.6668750023,212338.4239659411,212871.2132178821,212727.99046857617,212258.39811057656,211060.4469821372,211094.239214266,211139.9865715464,211955.2332930334,211261.6653539941,210383.0198103324,209261.02337028924,209730.14308114108,210684.1196625439,211270.0987597385,211098.95024791337,210966.63465553115,210181.15927287223,208404.96015243884,205730.3437277905,204105.35281303467,203154.64109193935,202142.63559283,200807.2505723172,199473.6944331651,199152.17417841384,199917.54107355364,200293.19690866905,201164.701099833,202010.24549028187,203751.41950278677,203528.4619877774,202196.8797958135,200876.0262995738,200495.01548073595,200913.30452527563,201057.7755740817,201180.1656972337,200709.8256347347,200667.7580652974,200509.463884136,200745.719213887,200669.6419181235,200806.8987747371,199920.86566028823,195804.79969671104,191234.30691718007,187367.3468247465,186882.7604491959,185163.92942434727,182779.6475629345,179897.21741317274,178291.4228872226,178093.06656179906,177887.2635510064,177782.91609202768,176645.30790631706,175381.85462751464,173995.50684192692,172701.48558593637,171543.0754431046,170849.75654936614,170238.0833040093,170801.7879311488,171397.44374222893,173033.39594264716,173727.67896121077,174730.38818830383,174941.90892877613,175679.1569942752,176243.16127280216,176539.91851112875,176145.15090896407,175752.30686209336,175237.21251307544,175365.6422525961,175235.69576702864,176011.8401258407,176367.96901999353,177210.1347006164,177707.90449382993,178442.24004110045,179208.10366993336,179750.39491436226,180105.36265407494,180206.0734071385,180056.88164903224,180067.10914061047,179731.69661493273,180320.76881907557,180905.6908434236,181891.9885575058,182297.9979112031,182826.09694567937,183311.43470763348,183699.3430022051,183533.7404977033,183282.08770554737,182760.9901990995,183025.05330850385,183082.27967117893,183802.6261594365,183743.63581032804,184001.6637600948,183906.31202839105,184592.96870683227,185290.76777097865,186240.26070996944,186529.78557915924,186691.4005430753,186748.1970232208,187269.44468879543,187570.10289618064,187727.4877244307,187164.0209719306,187021.69909677512,186945.8627780178,187823.84836680407,188642.33806484588,189892.58264942077,190901.81341942577,192080.24602111883,192915.1746947444,193854.4737001639,194316.1208883997,194818.91410328573,195037.43154614067,195886.8903466539,197296.7485100912,199256.5618176369,200751.7122228825,201682.6498794217,202045.04843595915,202441.0931400236,202739.1554124296,202877.2071528791,202916.88821630893,202737.27141818329,202913.89479343008,203269.3342652252,204249.6207712715,205765.6210442653,207323.59203287293,208779.1638105558,209340.5094468493,209822.1416119768,210053.4979345156,210457.8949572842,211165.20470633788,212076.1160454632,212852.2818237761,213275.05664322453,213482.3457829733,214021.86049329847,214421.4404596452,214660.12791349276,215221.9654609516,216608.4880213216,219359.0867723331,223264.9744951484,227920.32354092845,232225.4782670529,235366.35080905413,237992.45262770072,241152.4428713777,244856.0000689189,248959.7253076342,253107.3880945813,256883.81789974985,259396.38262823387,260768.798750086,261799.70457186727,263175.4118807092,264869.24027000205,267669.64167834615,271583.6183959643,276213.0349434717,280463.3190892841,284490.99100654485,288215.6421749771,291444.54657114664,292880.46456890105,292720.85026835074,291875.9589380278,291311.332281909,291255.5325915617,291033.0107129253,291461.98459129455,292653.4683685583,294902.3428528579,297343.7114983135,299710.78527309775,302054.89397716144,304784.451930384,307391.2753392168,309556.06758731644,310693.48329495173,311723.3471719507,313166.6104783081,315134.4537903929,317377.7515182038,319228.96178985265,320685.36515279586,321682.373176128,322743.0343599709,324948.9146554255
